Sujeto;Texto
S15NH;Juana se despierta después de una linda noche de descanso se ve la cama medio desarmada desayuna un café con leche con dulce después de eso se va al trabajo antes de empezar a trabajar tiene que hacer unos llamados, trabaja para las toallitas se ve una imagen que está con toda la gente reunida en el trabajo sale del trabajo hace unas compras en el supermercado se ve la parte de lacteos llega a su casa se cambia para salir a hacer deporte, sale a correr cuarenta minutos todos los días hace el mismo recorrido vuelve a la casa se ducha y va a la cita en tinder y espera en la barra a su cita después vuelve pasada la medianoche se acuesta ya para descansar lee un libro y luego de media hora logra conciliar el sueño.
S15NH;Julia se levantaba para ir a trabajar se duchaba desayunaba salía se iba al trabajo cumplia la jornada iba al supermercado compraba lácteos volvía a su casa se cambiaba para ir a correr, volvía de correr se duchaba y tenía un encuentro con una persona estaba conociendo alguien en tinder volvía de su cita y se acostaba a las doce de la noche.
S15NH;Federico se levanta siete y media de la mañana se ve en la habitación durmiendo se va al baño se lava la cara se pone gel se peina se ve el baño se prepara el desayuno, en la cocina se ve la cocina se hace dos tostadas con queso crema y dulce de leche a las ocho de la mañana se va a la puerta de la casa se ve la puerta sale y se dirige hacia la estación de caballito que es donde vive va a tomar el tren se ve la estación de caballito trabaja en once llega a la oficina en la oficina se ve una taza de café, un celular, una computadora prende la computadora. Antes de eso saluda a sus compañeros cuando termina su jornada se dirige a su casa se pone a jugar a la play cuatro pero antes se pone a descargar dos juegos uno de aventura, después se aburre de jugar va a la ventana se prepara un té verde y se pone a leer el libro y a tomar el té antes de todo eso mientras está jugando a los jueguitos piensa que puede cocinar para la noche.
S15NH;Federico se levantaba siete y media de la mañana desayunaba se lo ve a Federico en la cama después se lava la cara se peina se pone gel y sale para el trabajo camina cinco cuadras hasta la estación de caballito se toma el tren llega a su trabajo saluda a sus compañeros empieza a trabajar se ve una oficina la computadora, sale del trabajo se iba a tomar otra vez el tren se iba a la casa jugaba a la play se aburría antes de jugar se descargaba dos juegos uno era de aventura se aburría de jugar a la play y leía un libro se lo veía a él en la ventana con un libro abierto y mientras jugaba a la play pensaba que podía cenar después leía el libro después cenaba y se iba a dormir.
S17H;se levantó la habitación tenía muchas cosas tenía en la mesita de luz dos tazas las sábanas eran de un color tierra estaba desarmada no estaba hecha el piso era de madera la paredes de un color claro, se levantaba temprano tomaba una taza de café tenía que ir al trabajo se tomaba la línea B tenía que ir para recoleta, en la oficina tenia un monton de plantas chiquitas macetas de plantas chiquitas tenia un monton de cosas y era como en tonos grises y muebles negros el escritorio la computadora tenía un sillón negro y después una silla del lado del escritorio donde vendría a estar sentada ella y después del lado del frente, y después muestran otra foto de ella que estaba con una macbook y hay una taza de café y un vaso de agua después va a comprar al supermercado muestras las góndolas llenas paga en efectivo compra lácteos llega. a la casa muestran la cocina en la heladera tenía como una isla era también en tonos blancos grises en un momento muestran una caja de cereal guarda todo se cambia se pone ropa deportiva sale a correr y muestran la imagen de la chica corriendo todo verde eran todos árboles y había como un edificio, después vuelve al departamento y tiene la cita con un chico de tinder en un bar en la calle tacuarí después vuelve pasada la medianoche lee el libro el psicoanalista y en las redes sociales media hora y después se duerme.
S17H;la chica se despertaba la imagen de la habitación eran los colores claros las paredes beige las sábanas de un color tierra había dos tazas en la mesita de luz era bastante espaciosa la habitación la cama no estaba hecha después ella se levantaba tenía que ir a trabajar mostraban una oficina muy decorada llena de plantas chiquititas en la pared había decoraciones en color negro estaba el escritorio había una silla donde vendría a estar ella sentada había una computadora que era una mac, despues habia una silla enfrente la puerta se veía del lado izquierdo un sillón también se veía después ponían otra imagen que era una chica con otra compu un café y un vaso de agua después se iba a comprar mostraban una góndola llena de productos había comprado leche había pagado en efectivo, después vuelve a la casa se veía la heladera a la izquierda tenía como una isla había un cereal se veía el horno las alacenas era en color claro, después ella se cambiaba para hacer ejercicio y se muestra la imagen de una chica corriendo se veía un edificio a la derecha y muchos árboles después ella iba a tener una cita con alguien de tinder con un hombre y van a un bar en la calle tacuarí, era una foto frente al lugar había mesas afuera después se volvió a su casa había leído el libro el psicoanalista y después estuvo treinta minutos en redes sociales y después se fue a dormir.
S17H;el video comienza con un chico joven tenía barba era de piel blanca morocho estaba acostado durmiendo en la cama con las sábanas blancas después se levantaba se ve la imagen de la cocina después fue a desayunar como a las ocho sale de la casa para ir al trabajo muestran la imagen de el, se va a la estación de caballito espera quince minutos llega el tren llega al trabajo y muestran una imagen de un escritorio hay un Ipad, una libreta, una macbook y una taza después termina su jornada laboral vuelve en subte a su casa y limpia el patio ahí muestran la imagen de un chico limpiando unos vidrios se va a jugar a la play muestran la imagen de alguien sosteniendo un joystick tiene unos juegos nuevos de aventura y de terror, después se aburre se va a leer muestran la imagen de un chico al lado de una ventana entra la luz leyendo un libro, mientras estaba jugando a la play estaba pensando que iba a cocinar en la noche.
S17H;el video empezaba con la imagen del chico durmiendo, vivía en caballito, muestran la imagen de la cocina era una cocina chica y tenía muchas cosas un microondas una heladera la mayoría de las cosas eran en colores claros, después se iba de su casa era a la siete iba para el trabajo se tomaba el tren llegaba y esperaba quince minutos en el andén al tren lo tomaba en la estación de caballito, después llegaba al trabajo después cuando volvía del trabajo volvía en subte cuando llegó limpió el patio, había una imagen de él limpiando el patio, después se ponía a jugar había comprado dos juegos uno de aventura y uno de terror juega un rato y mientras iba pensando que iba a cenar y despues juega un rato se aburre y se pone a leer un libro al lado de una ventana donde le entraba la luz, muestran la imagen de un joystick la tele de fondo después que se pone a leer el libro lo muestran a él leyendo al lado de una ventana donde le entra mucha luz.
S18NH;empieza su día a las siete y media de la mañana que se levanta que vive en la calle charcas del barrio Palermo que desayuna un café después va a su trabajo se toma el subte, de la línea B ministro carranza llega al laburo se pone a contestar unos mail como a las ocho y media tiene una reunión con unas personas de las toallitas femeninas ladysoft, cerca del mediodía se va a almorzar cuando terminaba de laburar se iba al supermercado compraba verduras lácteos y otras cosas que necesitaba después se va a la casa llega a la casa agarra su botella de agua se va a correr media hora siempre hace el mismo recorrido después, se prepara para una cita que tenía en un bar con un chabon que conoció por tinder entra se sienta en la barra espera la cita llega cerca de la medianoche a la casa se recuesta a leer el libro el psicoanalista. se duerme después de media hora
S18NH;la chica vivía en un séptimo piso de su departamento en la calle charcas se levantaba a las siete de la mañana iba al trabajo a las ocho empezaba a responder correos hablaba con su jefa, a las dos tenia una reunion con unas personas de una campaña de toallitas femeninas después salió de su trabajo salía se iba a la casa tipo cinco de la tarde salía a correr volvió a la casa y se bañaba porque a la noche tenía una cita con una persona que conoció en tinder, llegaba al bar donde habían arreglado para encontrarse entraba se sentaba en la barra y esperaba a la cita cerca de la medianoche llegaba a su casa se acostaba a leer un libro psicoanalista.
S18NH;Federico se levanta a las siete y media su casa en la calle bacacay del barrio de caballito se levanta elige qué camisa ponerse elige de colores a rayas va al baño se pone gel en el pelo se lava la cara los dientes, se prepara un desayuno dos tostadas con dulce de leche y se va a su trabajo camina cinco cuadras hasta la estación de caballito cuando llega, va al final del andén y espera quince minutos a que llegue el tren a eso de las ocho llega a su trabajo que está en la calle saavedra del barrio de once saluda a sus compañeros se prepara un café y se sienta a contestar llamadas cuando termina su trabajo va a su casa, y se pone a limpiar el patio después se pone a jugara a la play 4 con dos juegos que habia descargado la noche anterior uno de carrera y otro de aventura después el juego lo aburre y se pone a leer un libro se prepara un té y se pone a leer un libro en las imágenes en la primera está el durmiendo, la segunda es el armario de él con la ropa, la otra es el baño, de el la que sigue es en la cocin,a la que sigue es la estación de caballito, la que sigue es su mesa de trabajo con una taza de café una computadora, la que sigue es el limpiando un vidrio, la que sigue es el jugando a la play, la que sigue es el tomando un té y leyendo un libro.
S18NH;el muchacho se llamaba federico se levantaba a las ocho y media se levantaba iba al baño se lavaba la cara elegía su ropa se ponía una camisa de colores a rayas, después se preparaba el desayuno un café con leche con dos tostadas después iba a la estación de tren de caballito para ir a su trabajo saludaba a sus compañeros hasta que volvía a su casa y se ponía a jugar a la play a dos juegos que habia descargado la noche anterior uno de aventuras otro de carreras el juego que estaba jugando lo aburre y se va a leer un libro y tomar un té se prepara un té mientras lee un libro, las imágenes son la primera el durmiendo, y la segunda el armario de él con la ropa, la tercera es el baño, la cuarta la cocina, la quinta es la estación de caballito, y después se lo ve a el jugando a la play, y despues la ultima imagen se lo ve a él leyendo un libro y tomando un té.
S20H;la primer imagen era de una habitación tonalidades más bien claras la cama era color cremita se manejaba en las tonalidades cremita y ocre había un cuadro una ventana parecía ser de dia porque estaba luminoso, era la habitación de un departamento y el relato empezaba explicando el dia de Juana. decía que juana se levantaba a las siete y media de la mañana que vivía en un departamento en la calle charcas en el piso cuarto que se levantaba siete y media, después pasaba a la segunda imagen donde explicaba que se iba a desayunar donde desayunaba una infusión líquida café con leche con dos tostadas con dulce de frutilla había la imagen de una chica con una taza una mujer joven blanca de pelo negro con una taza que aparentemente tenía una infusión líquida, la imagen reflejaba una persona sosteniendo una taza como que iba a tomar y mientras tanto la persona que relataba explicaba que ella desayunaba. Despues decia que ella se iba a trabajar que se tomaba el subte en la línea D mostraban la estación de subte ministro carranza la estación es de color verde la línea D que se dirigía a su trabajo que estaba ubicado en recoleta,decía que aproximadamente ocho o ocho y media llegaba y mostraban la imagen de la oficina, que se ponía a contestar los mail atrasados que tenía una reunión con dos personas y mostraban la computadora en la imagen se podía ver la computadora un escritorio blanco libros despues decia que se reunía con su jefa porque iban a hablar de una reunión respecto al lanzamiento de un nuevo producto que era de las toallitas ladysoft, en la imagen se apreciaba seis personas conversando uno de las tonalidades oscuras el resto blancas más bien color más claro había personas sentadas y otras paradas como teniendo una conversación ahí explicaba el relato después contaban que al finalizar su jornada laboral la chica juana iba al supermercado y compraba unos productos que necesitaba para abastecerse cómo verduras y lácteos y mostraban en la imagen una góndola de supermercado con algunos productos y se podían ver productos en una heladera. Despues decia que ella volvía a su hogar en su hogar mostraban otra imagen donde había aparentemente una cocina me llamo la atencion que habia como una sillita de bebe no decían nada al respecto que llega a su hogar la imagen es de la cocina que llega a su hogar se saca la ropa y que se dispone para ir a correr la próxima imagen es de una mujer corriendo en la calle todo esto aproximadamente a la siete y media de la tarde una chica corriendo con indumentaria deportiva pelo negro también blanca estatura normal corriendo en lo que es aparentemente la ciudad autónoma de buenos aires o una ciudad porque está bastante urbanizado dice que corre por veinte minutos después dice que vuelve que se baña, y que se dispone a ir a una cita que programó por tinder que va a cita de tinder que después llega a la casa otra vez después de la medianoche se acuesta que lee un libro de psicología era de psicoanálisis, en la parte de tinder la imagen es de un bar donde se ven mesas afuera no se ve a nadie en particular pero si se ve un bar y supuestamente era en la calle tacuarí. sigue el relato dice que se acuesta después de la medianoche llega a su casa y se acuesta y que lee un libro de psicoanálisis y que le costaba media hora conciliar el sueño todo esto después de las doce de la noche en la imagen era una chica que estaba acostada que está durmiendo también blanca con el pelo negro en la cama.
S20H;la primer imagen era una habitación de un departamento con una cama y unos cuadros unos muebles con una tonalidad ocre y blanco asi clarito, comenzaba el relato hablando de el dia de Juana es una chica que vive en un departamento en el piso cuarto de la calle charcas en el barrio Belgrano se levanta a la mañana a la siete y media, después pasaba a la segunda imagen explicaba que iba a desayunar entonces desayunaba una infusión líquida con dos tostadas con queso y un dulce de frutilla, después había una segunda imagen una chica joven de pelo negro tomando la infusión después contaba que se disponía a dirigirse a su trabajo que para ir a su trabajo se tomaba la línea D, en la estación Ministro Carranza, se dirigía a su trabajo en el barrio de Recoleta.Ahí se mostraba la imagen de la estación Ministro Carranza que es verde la estación, verde y blanco y había gente caminando después comentaba que llegaba a la oficina y recordaba que tenía que mandar unos mails, y que tenía que llamar a alguien , y ahi cambian la imagen de una oficina una computadora y unos muebles. Después decía que tenía una reunión con su jefa, porque iban a lanzar un nuevo producto. Entonces, pasaba una imagen con un grupo de personas.habia varias personas, algunas paradas otras sentadas, como debatiendo hablando de algo, con expresiones relajadas y alegres, después volvía a su casa, que se disponía a correr, mostraban la imagen de la casa, la imagen de la cocina, había muebles, volvía a su casa se disponía para ir a correr, iba a correr unos 20 minutos, y ahi pasaba la imagen de una persona corriendo y una imagen de una persona al aire libre donde se ve un edificio , algunos árboles, bueno regresaba a su casa, se bañaba, y se disponía a ir a su cita de Tinder, y ahí pasaba a la siguiente imagen, era un bar con un par de mesas afuera, en la parte de enfrente del bar , tenía su cita, volvió a la casa a las doce e intentaba dormirse. Ahí estaba la imagen de una chica con pelo negro, acostada, durmiendo, y nada más.
S20H;después de una noche de sueño Federico se levanta a las 7:30 para ir a trabajar, en la primer imagen hay un chico durmiendo de camiseta blanca de tes blanca con pelo negro en la pieza en la cama, después se levanta va a la cocina, elige qué camisa ponerse, tiene una rayada a colores y una a cuadros azul . Se pone la rayada a colores. Después va a la cocina, en la imagen de la camisa hay una imagen de un ropero donde hay ropa. después va a la cocina, va a desayunar, toma un mate con dos tostadas, con dulce de leche y queso crema, después se va a trabajar, el departamento quedaba en la calle Bacacay en el barrio de Caballito, entonces baja la puerta, muestran una imagen de la puerta de un edificio, el día está soleado pero húmedo, muestran la imagen de una calle con el día como lo describen y se dirige a la estación de Caballito, que está a unas cinco cuadras de su casa, ahí se toma el tren que tarda 15 minutos en venir, y se dirige a su trabajo en la calle Saavedra en el barrio de Once. Ahí pasan una imagen de una estación de tren. después llega al trabajo, saluda a sus compañeros, se prepara una taza de café y empieza a contestar llamadas. hay una imagen de una oficina donde se vé una computadora, una taza de café. Después dice que cuando termina su jornada laboral, se va a su casa y decide limpiar el jardín. Hay un jardín con una imagen de una mampara y el es como que se pone a limpiar. Después se pone a jugar a la playStation y hay una imagen de los Joystick, porque dice que la noche anterior se descargó dos juegos , uno de carrera y el otro no me acuerdo. Se dispone a jugar y piensa que va a cenar pero los juegos lo aburren entonces se va a tomarse un té verde al lado de la ventana a leer un libro y muestran la imagen de él en una ventana y ahi termina.
S20H;Federico vive en la calle Bacacay del barrio de Caballito, se levanta 7 : 30 de la mañana, se despierta se dirige a su placard, ve que tiene camisa cuadrille azul o camisa de colores a rayas, elige la segunda, muestra la imagen del ropero de él, después se dirige al baño, muestran la imagen del baño, dice que va a higienizarse, va al baño se lava la cara los dientes se pone gel, después muestran la imagen de la cocina, y se dirige a la cocina, se prepara dos tostadas con queso crema y dulce de leche, se prepara el mate se toma unos mates después sale de la casa y se dirige hacia la estación de tren Caballito para ir a trabajar. El día está soleado, muestran una imagen del día , de la cuadra, está soleado. Llega a la estación y se dirige al final del andén, muestran una imagen de la estación Caballito. Cuando llega a su trabajo en la calle Saavedra en el barrio de Once muestran una imagen de una oficina, con una computadora y un libro, se prepara un café saluda a los compañeros y empieza a contestar llamadas. Cuando finaliza su jornada laboral va a la casa se toma el subte y se dispone a arreglar el patio. Muestran una imagen del patio, como que está arreglando. Después se pone a jugar a la Playstation, toma unos minutos de descanso para jugar a la play porque el día anterior se descargó dos juegos, uno de aventura y uno de carreras y los quiere probar. Ahi muestran la imagen de un Joystick que está jugando, dice que se aburre y se va a tomar un té verde y a leer. Muestran la imagen de una taza y como que hay libros y ahí termina.
S22H;Juana se levanta a las 7:30 de la mañana, vive en el barrio de Palermo, desayunar unas tostadas con manteca se va a su trabajo en subte ministro carranza era la estación, va a su trabajo que es en Recoleta, está en la oficina habla con los proveedores y el diseñador gráfico tiene una reunión trabaja para unas marcas de toallitas femeninas, pide delivery comidas lo come en su descanso y después de ahí se va al supermercado hace las compras y después de hacer las compras va a correr, tiene una cita con alguien que conoció por Tinder, y tiene una cita en microcentro en la calle Tacuarí, llega a su casa después de la medianoche, se va a acostar y lee el libro “el psicoanalista” revisa sus redes sociales y se va a acostar.
S22H;lo que me acuerdo es que Julia se levantaba a las 7 de la mañana a desayunar tomaba un café con tostadas con mermelada, iba en el  subte en la linea D y se iba a trabajar trabajaba para una marca de toallitas femeninas, almorzaba, iba a su casa, iba a correr, tenía una cita por Tinder, llegaba masomenos después de las doce, y se iba a acostar masomenos doce y media.
S22H;federico se levanta a las 7 de la mañana en la calle Bacacay del barrio de Caballito se levanta y elige entre dos camisas una a cuadrillé azul y otra que no recuerdo. Va al baño, se lava la cara , se cepilla los dientes, se afeita, se peina, va a desayunar, se pone la pava para tomar mates y se come unas tostadas con queso y de ahí sale a la calle se toma el tren de la estación Caballito , camina 5 cuadras. Llega el tren a los 15 minutos , llega al trabajo trabajo saluda a sus compañeros después vuelve a su casa y se pone a limpiar la terraza. Se pone a jugar a la PlayStation 4, se descarga dos juegos, se aburre de jugar, y se pone a leer un libro y a tomar aire fresco en la ventana.
S22H;Se llamaba Federico, se levantaba 7:30 , se tomaba el tren en estación Caballito . Vivia a 5 cuadras de la estación de tren
S24H;todas las mañanas se levanta a las 7:30, vive en el barrio de Palermo y vive en el cuarto piso. después baja al subte, la estación no la recuerdo. Viaja hacia recoleta que es su trabajo. De ahí hasta las 8:30 atiende mails mientras se toma un café. Después tiene reunión con sus compañeros. Después almuerza, pide el almuerzo y mientras se pide el descanso. Después cuando termina su jornada laboral va hacia su casa se pone ropa deportiva escoge la música que mas le gusta y una botella de agua y se va a correr. Después tiene una cita, y se queda hasta las doce de la noche que regresa a la casa. Lee un libro que no recuerdo el nombre, por media hora y después se duerme.
S24H;Recuerdo que vivía en el barrio de Palermo, no recuerdo si en el décimo o en el cuarto piso, se despertaba 7:30. Luego de eso iba hacia al trabajo hacia recoleta. Se tomaba el subte línea D que trabaja mientras se toma un café a eso de las 8:30. después de eso en el descanso pide su almuerzo y cuando termina el trabajo va a su casa, se cambia de ropa se pone ropa deportiva y sale a correr durante una hora. Llega a la casa se baña y tiene una cita en una restaurante. Se quedan ahí hasta las doce y se va a dormir.
S24H;Se levanta a las 7 :30 de la mañana, vive en la calle Bacacay del barrio de Caballito, después va al ropero y elige entre dos camisas entre una rayada y una cuadrada. Se queda con la rayada. Se va al baño, se pone gel en el cabello, se lava la cara y se lava los dientes. Después de eso va a desayunar toma café con dos tostadas, las tostadas tienen crema de queso y dulce de leche. Agarra su mochila y va hacia la puerta. cuando sale a la calle Se dirige hacia la estación de Caballito, entra a la estación, espera 15 minutos y se toma el tren para ir al trabajo. Llegando al trabajo que queda en la calle Saavedra después se despide de sus compañeros y vuelve a casa. Se pone a limpiar el patio y se descarga dos jueguitos. uno de aventuras y otro de carrera. El juego lo aburrió y se va a una ventana a tomar aire fresco.
S24H;Se levantaba a las 7 30 iba al ropero elegía entre dos camisas, una rayada y una a cuadros. elegía la rayada. Iba al baño, se cepillaba los dientes, se lavaba la cara, ponía la pava y se preparaba dos tostadas con queso crema y dulce de leche. Se ponía la mochila salia a la puerta y se iba a la estación de Caballito . Vivía en la calle Bacacay . Esperaba 15 minutos en la estación hasta que venía el tren y en el trabajo deja todas sus cosas y empieza trabajar, cuando sale del trabajo va a su casa con el subte de la linea D llega a su casa se instala dos juegos los juegos lo aburren y se va a una mesada enfrente a una ventana se prepara un té verde y se pone a leer un libro.
S25H;El video comienza en el departamento de una chica se enfoca la cama, se levanta a las 7:30 desayuna dos tostadas con manteca frutilla y un café vive en Palermo en el cuarto piso , luego se viste para ir al trabajo. Cuando se prepara toma un subte, llega al trabajo recuerda que tiene que hacer unas llamadas antes de comenzar la jornada laboral. Luego cerca de las 8:30 tiene que responder mails. Se la ve a ella tomando café sentada en la computadora. Después del mediodía se reúne con sus compañeros de trabajo, con diseñadores gráficos para una campaña de toallitas Ladysoft. Son 5 personas una rubia y dos hombres debatiendo. Luego de eso pide un delivery y luego cuando sale del trabajo se dirige a hacer compras. Las compras que hace son lácteos,verduras, y otras necesidades básicas que ella tiene. Después de eso llega a su casa, lo que recuerdo de la casa es la parte de la cocina, mesa de vidrio, hay sillas celestes y hay focos colgantes. Se quita la ropa del trabajo y sale a correr por 40 minutos agarra una botella de agua esa es su rutina diaria. Luego de salir a correr vuelve a su casa a ducharse para encontrarse con un chico que conoció por tinder. Se juntan en un bar en la calle Tacuarí, ella lo espera sentada en el bar. La imagen que tengo es que se ve el bar hay sillas afuera con mesas, hay dos personas se ve el mozo. Luego llega a la casa, se la ve acostada de perfil, dice que lee el psicoanalista antes de irse a dormir, y ahi termina el video.
S25H;Recuerdo que una chica se levanta a las 7 30 de la mañana, arranca su día a esa hora, la imagen es de una cama desordenada, ella desayuna se la ve tomando un café con dos tostadas con manteca y mermelada. Después se iba hacia el trabajo, Su horario laboral es 8:30. Antes de arrancar las jornadas, recuerda que tiene que hacer unas llamadas a unos clientes. Luego tenía que responder muchos mails. decide llamar a los clientes y luego responder los mails. Luego alrededor de las doce tiene una conferencia con los compañeros de trabajo. Hay un sillón blanco con una chica rubia y están debatiendo. Trabajan para Ladysoft, entonces estaban debatiendo hablar con un diseñador gráfico. Cuando termina la jornada laboral, vuelve a hacer compras. Compra Yogures, lácteos y otras necesidades. Vuelve a la casa, se ve la parte de la cocina que tiene sillas celestes, una mesa de vidrio blanca. Luego de eso ella hace su rutina diaria que es salir a trotar. Recuerdo que el audio dice que ella toma la botella de agua y va a trotar por 40 minutos . Vuelve a su casa, se baña, y luego se junta con un chico que conoció en Tinder. va a un bar, a una calle que se llama Tacuarí, Ella vive en Palermo . Se ven afuera 3 mesas, ella lo espera adentro sentada en la barra. Luego de eso ella vuelve a la casa y duerme. Se le ve el perfil, un buzo gris y un arete grande.
S25H;Federico vive en caballito, se lo ve durmiendo en la cama tiene barba remera blanca y el acolchado es blanco con rojo y rayas. Una vez que se levanta se va hacia al armario, y elige qué camisa ponerse para empezar su jornada. Tiene dos opciones. Camisa azul a cuadros o camisa a rayas de colores. El armario es blanco se ven muchas camisas colgadas y se ven como zapatillas. Luego sale de su casa, se lo ve con remera negra y Jean mirando hacia el lado izquierdo. Se dirige hacia el subte ubicado en Caballito. Se ve un auto negro, arbolitos y una vez que llega al subte se ve el tren celeste el se dirige al final del anden y se ve gente. Llega al trabajo, saluda a sus compañeros, empieza a hacer llamadas, en la imagen recuerdo un celular blanco y una taza de café. Luego de su jornada laboral, vuelve a su casa para hacer trabajos de jardineria. Se ve un vidrio en la ventana y el limpiandolo. Después de eso se toma un descanso y decide jugar a la play 4. la noche anterior se había descargado dos juegos uno de aventura . Luego se cansa de jugar se hace un té verde y se dirige hacia la ventana a leer un libro y tomar aire fresco.
S25H;Federico está durmiendo, tiene barba, comienza su día a las 7 30 se levanta, va hacia el armario y elige qué camisa ponerse. Una era a cuadros rayadas y otra era de colores. El elige la 2da opción. El armario es todo blanco sin puertas y se ven muchas camisas colgadas y zapatillas. Luego de eso sale del departamento, con una remera negra y un jean oscuro, vive en Caballito. y se da cuenta que el día está frío. Se dirige hacia el subte de Caballito se ve el tren celeste la estación y el relato dice que él va hasta el final del andén. Luego llega al trabajo tiene que responder unos mails y desayuna. Luego de la jornada laboral vuelve a su casa, limpia los vidrios de su casa cuando termina de hacer eso quiere descansar y juega a la play 4, tiene juegos de aventura y de acción, luego de eso va a tomar el té verde entonces se lo ve mirando hacia la ventana con remera blanca.
S26H;Juana vive en Charcas en el barrio de Palermo en el 4to piso . Se levanta todos los días a las 7 30 descansó tranquila, la cama tenía un acolchado marrón con rayas, arriba en la cabecera tenía unos estantes , arriba en la cabecera tenía 3 floreros, de un color fucsia, el respaldar de la cama era gris después tenía en la mesita de luz dos tazas con platito y luego ella se prepara el desayuno , desayuna café con leche y tostadas con manteca. Luego agarra su cartera y sale a trabajar. Ella está tomando el café, parecería más un bar que su casa, luego se toma el subte D su trabajo queda en recoleta, en la estación ministro el subte decía en el cartel tucuman- F habia gente el piso era color gris el subte era amarillo con gris, una vez que llega a la oficina tiene que llamar a los proveedores, y al diseñador gráfico. Luego de eso hay una mesa de vidrio espejada que refleja la computadora, un cuadro tiene un extintor, arriba de todo a la izquierda. Tiene flores. tiene una silla de tipo oficina color gris. A eso de las 8 :30 empieza a responder los correos, luego tiene una reunión con su jefa. Ella trabaja en Ladysoft. A eso del mediodía se junta con un grupo de gente a ver el tema del marketing sobre el nuevo producto que están por lanzar, es una junta de 5 personas. Luego del trabajo ella sale a comprar está en la góndola de Lacteos, quesos, yogures, ella paga en efectivo. Luego llega a la casa, se cambia de ropa, vi que había una sillita de bebé , tres sillitas comunes, había una mesa también negra, las sillas de bebe era blanca y las sillas comunes eran verdes. Luego sale a hacer ejercicio, hace siempre el mismo recorrido. Hace siempre la misma rutina, aproximadamente 40 minutos. Luego de eso va a la casa, se baña , se cambia, tiene una cita en un bar Mishi o algo así, que queda en Tacuarí, la cita se hizo a través de Tinder. En la imagen del bar se ve que hay gente, que es muy hermoso , hay un nene , hay dos personas dos mujeres. Ella se sienta en la barra a esperar. Luego llega a su casa, lee el libro el Psicoanalista y se queda 30 minutos masomenos mirando las redes, hasta que se duerme. En la imagen se la ve a ella, acostada, durmiendo.
S26H;La chica se llama Juana, se levantaba todos los días 7 de la mañana, descansaba tranquila, vivía en Palermo en el cuarto piso, desayunaba café con tostadas. Luego agarraba sus cosas y se iba a trabajar, se tomaba el subte la línea D trabajaba en recoleta, había un subte había mucha gente, el subte decía tucuman, luego llegaba al trabajo tenía que hacer una llamadas al diseñador gráfico , a los proveedores. Luego de esos respondía una serie de mensajes, correos, mails, Se reunía con su jefa, trabajaba en LAdySoft. Al mediodía se juntaba con sus compañeros a una junta sobre un producto nuevo que estaban por lanzar, luego se iba al supermercado pagaba en efectivo y compraba todo lo que necesitaba para su casa, lácteos, verduras, frutas, etc. Luego hacía ejercicio, una hora masomenos. Luego tenía una cita por Tinder, en un barcito que empezaba con M , luego llegaba de su cita y se ponía a leer un libro el psicoanalista, antes de irse a dormir chequeaba todas las redes sociales.
S26H;bueno, te muestra a Federico acostado en su cama que tiene unas almohadas a rayas tapado con el acolchado que tiene rayas. Federico es una persona que tiene barba, tuvo una noche tranquila de sueño, se levantó a eso de las 7:30 de la mañana en su casa que queda en Bacacay en el barrio de Caballito, abre su armario encuentra que hay muchas camisas. decide qué camisa ponerse entre dos opciones. Una es una camisa azul a cuadros y otra tiene rayas de colores. Elige la 2da, y va al baño a higienizarse. En el armario se ven sweaters, remeras, tiene dos espejos en las puertas y a la izquierda hay una campera. En el baño se peina , se pone gel y se lava los dientes.El baño es un baño blanco , que tiene una bacha, tiene un espejo la bacha a la izquierda el inodoro a la derecha, tiene toallas rojas, una plantita, luego calienta la pava toma mates con tostadas que tienen dulce de leche y queso crema. Tiene en la cocina una heladera gris, tiene una bacha, un microondas, unos cajones unos estantes, tiene un set de cuchillos en el fondo de la cocina, a las 8 aproximadamente finaliza su desayuno se va, se dirige hacia la puerta de su edificio se va de su casa a la estación de tren que queda a 5 cuadras. el día está soleado pero con mucha humedad, hay un auto estacionado está la calle ahi y no hay más nadie. Al ingresar a la estación de tren va hasta el fondo del andén y después de 15 minutos de espera viene el tren y se va. El tren es celeste, hay mucha gente caminando en el andén luego llega de trabajar saluda a sus compañeros su trabajo queda en el barrio de Once, luego tiene un celular una agenda, su taza de café una notebook y comienza responder mails, a llamar por teléfono y demás. Una vez que finaliza su jornada de trabajo saluda de nuevo a sus compañeros los despide vuelve a su casa, llega y se pone a limpiar el patio. En la imagen se puede ver que está limpiando un vidrio, hay plantas hay sol, luego de limpiar el vidrio se pone a jugar a la play en el sillon y se pone a jugar juegos que descargó la noche anterior uno es de aventuras y otro es de carreras. los cuales ve que los dos los aburren y se va. Se puede observar que está el con el Joystick, una tele de fondo, el Joystick es negro , luego se va y se pone a leer un libro con un té verde en el cual se puede observar que el está pensativo con una mano en la cabeza, tiene una taza a su derecha. Nada más.
